SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
154833.02+442226.0,-22.885136520087883,-23.07586561243043,-23.43430394933428,-23.40039561595636,-23.75192764080611,-22.208058897302703,-22.5116322694711,-23.72735967142506,-24.396621047584016,-24.81588666340382,-25.313628331636068,-25.964146289758933,0
154929.43+023701.1,-23.608302450219128,-23.852649752834395,-24.132070099761748,-24.261414131534984,-24.67495789240955,-23.138017103375,-23.240565886673515,-24.64713403937366,-25.001122965368385,-25.489603844747894,-26.30326102709236,-27.10989871868541,0
155043.59+112047.4,-22.145843619742116,-22.35099953458507,-22.60534660221819,-23.091714433813006,-23.380282657810334,-23.024536314942203,-23.048921488104604,-23.627423836721903,-23.92553757037889,-24.51138697531141,-25.72563296232865,-26.593336422612083,0
155048.29+400144.8,-24.04258143418552,-24.19614389388836,-24.34118453966669,-24.38062629663313,-24.627594534473523,-23.8212663338018,-23.86700484470615,-24.538694655063527,-24.77449127343248,-25.31218266136666,-26.04758554833249,-26.985175347527235,0
155119.59+255047.0,-23.603604485429525,-23.76109473265971,-24.109863243067657,-24.241088574371776,-24.40905344671453,-23.385319821822705,-23.28457060992218,-24.289892829327176,-24.553428777944724,-25.04396405769532,-25.82512807512277,-26.74200968635291,0
155159.43+361621.1,-21.96363645583185,-22.341718618139293,-22.73229112787916,-22.88394235164866,-23.09796157798048,-21.756584695712288,-21.773270766796305,-23.23374567893345,-23.855868984097235,-24.33422994033369,-25.086163683164653,-25.91026591896311,0
155159.83+154824.6,-23.277099878303023,-23.424150113754948,-23.717013621344258,-23.773691038958603,-23.938632718315507,-23.213658534408005,-22.98456961391654,-24.23027035442747,-24.531189770586494,-24.9751756951311,-25.412287286805597,-26.24164251245841,0
155346.76+362154.2,-23.521658574477,-23.62948682374189,-23.776026765043515,-23.763896964949524,-23.962813970809485,-23.21490128444767,-23.145832560611527,-24.003004687300567,-24.52135722594626,-24.768523552147297,-25.514995833746905,-26.44135386061803,0
155435.22+324646.8,-23.76111620207964,-24.08688818927975,-24.33955910292313,-24.40392017098135,-24.568779572437904,-22.545136333066782,-22.59419000820939,-24.49877277487941,-25.199104842809568,-25.785529464403155,-26.34972303899396,-27.204314430867814,0
155534.61+345948.9,-23.189390157213605,-23.33959938423951,-23.51061096460233,-23.57970815282988,-23.80124659837271,-22.803279156305152,-23.088155252440263,-23.79244368122133,-24.47977702222421,-24.79218760954831,-25.57192074151533,-26.427713596218982,0
155553.68+173131.3,-23.00452867768832,-23.227854835153423,-23.50014698266825,-23.542053735610946,-23.80936902551777,-22.77585248556425,-22.78474970280692,-23.77928910256255,-23.907476961881937,-24.183146814610534,-24.941304379581208,-25.683690007523115,0
155617.58+550821.0,-23.779787234474945,-23.873377316801367,-24.16917733031892,-24.16052183931333,-24.466644034753877,-23.3504589576932,-23.70059042380774,-24.374781055715815,-24.718533053104448,-25.35720747043624,-26.075258537408008,-26.853956223148817,0
155745.32+345016.9,-22.893444277423733,-23.147059949231767,-23.39759443694768,-23.43868745528156,-23.7148223029872,-22.77416284779171,-22.84166173389353,-23.782359126396017,-23.833053103501115,-24.72261815411076,-25.548127349369324,-26.38109723280962,0
155756.66+211034.8,-23.614507914356604,-23.781157787935168,-23.95153504088876,-23.92873810823249,-24.198940040024013,-23.52732541944744,-23.524144578557,-24.22232336853211,-24.67076407445049,-25.54977797480124,-25.939616991014603,-26.77896614142668,0
155821.86+120533.2,-23.750982466931188,-23.96089193748834,-24.164887323749976,-24.229326940951854,-24.410715636420512,-23.75839779527213,-23.70897081287869,-24.35950008258685,-24.56921098006236,-25.65687760746182,-26.365838394941814,-27.13196078980153,0
155837.77+081345.8,-23.450706070673625,-23.654331511531392,-23.979115685922302,-24.07433435137853,-24.28326737089655,-23.34733809843952,-23.25325629621864,-24.29733241532319,-24.50743223592708,-25.12098682854467,-25.530108716286637,-26.44639206256203,0
155837.88+282839.0,-23.845755796361235,-23.96946680793165,-24.098152526099955,-24.209092088109166,-24.399450941701247,-23.77784853633359,-23.427448859544672,-24.508666115703136,-24.984523934250014,-25.562792211481263,-26.06230726400068,-26.78388555273788,0
155846.72+223549.6,-22.019690728661235,-22.2356287807893,-22.63752157537484,-22.792623114878403,-23.205415600270204,-22.507124457896747,-22.609065259536973,-23.61361449594697,-24.18374438890937,-24.257775816523708,-24.61351291140016,-25.32597784790032,0
160028.71+011026.6,-23.231278022329303,-23.39727101743412,-23.823130101907697,-23.8735135661851,-24.078190715626736,-17.252396560821342,-16.14077212036146,-24.02302280150955,-24.43566397409375,-24.91312789203289,-25.77377099901901,-26.61408077425409,0
160151.56+175410.1,-23.101241569486056,-23.40137258026537,-23.67935584658846,-23.763892697713228,-23.95771719641382,-23.236946013663964,-23.35044514851316,-24.070147449152184,-24.761951131948507,-25.200810612116744,-25.741998970950096,-26.43425342219098,0
160317.90+090037.9,-22.95006610513852,-23.13846823711939,-23.364697061809068,-23.47291853506432,-23.707653465009543,-22.582944842307423,-22.891018416477724,-24.13415515450537,-24.312959243184924,-24.77489648430236,-24.71591208681681,-25.567299212847526,0
160410.97+112659.6,-23.973420194976637,-24.08507580173408,-24.30436278651249,-24.26050549577723,-24.49355302623811,-22.99744216585664,-23.57047347369583,-24.440284960171144,-24.88182341699744,-25.38247388857789,-25.848018309148003,-26.653405563766626,0
160500.41+055056.8,-23.354352517136423,-23.53240831337123,-23.71007814410984,-23.708035937315397,-23.86180719057073,-23.20360356207002,-23.17974871604699,-24.04773998158348,-24.625937579364955,-24.90897515650516,-25.42517978133997,-26.279915054757293,0
160519.70+144852.2,-24.018541210453883,-24.101927651111723,-24.27890943837669,-24.27781563817493,-24.480919332955008,-23.441460480223625,-23.660940737386493,-24.23179882064361,-24.73892114307267,-25.21387094415591,-25.6312531479742,-26.41900798231605,0
160708.26+514302.4,-22.67646033064505,-22.84581273225097,-23.07824941531972,-23.185133611804098,-23.490972085080703,-21.818101904071483,-21.787389641340106,-23.52419618191343,-23.904677655420773,-24.2558947200466,-24.51993619310514,-25.264553517264453,0
160715.69+401227.7,-23.481741773877264,-23.674798540002627,-23.906228266418115,-23.95563475811236,-24.203136440284364,-22.999058206548185,-23.02197899737887,-24.607395012261065,-24.782727058264744,-24.894758979322667,-25.64574352189565,-26.47981010086005,0
160739.30+103555.6,-24.0238820261164,-24.23211968424881,-24.5812364846108,-24.53785822513657,-24.733983018329702,-23.191701146677552,-23.565755761353657,-24.374220058628115,-24.90261679470284,-25.273559619469363,-26.10922354568482,-26.97580701758554,0
160824.42+124951.4,-23.18227544286789,-23.442143988446578,-23.824881663874603,-23.829209949377027,-24.03749666808664,-18.33088349134442,-16.75948218938091,-24.138533464843118,-24.2702206916031,-24.99005118183022,-25.53928980887937,-26.30071992814258,0
160847.04+563702.1,-22.728836363860676,-22.940795707002017,-23.189608912668515,-23.29628001082596,-23.535934935961222,-23.280301323383632,-22.85521528137086,-23.950953703110365,-23.94764692638256,-24.85015540685814,-25.60774391383693,-26.44431619468156,0
160923.21+051608.7,-22.793632408571803,-22.957058278099133,-23.13162981379268,-23.22781783131838,-23.518114623989987,-22.538843410812348,-22.45962206076596,-23.4682909640446,-23.71007488233173,-24.276180373451123,-24.814192623058695,-25.411437461023347,0
160953.42+433411.4,-24.059893541522666,-24.19749202386501,-24.384291231645737,-24.39583033150188,-24.452946844764465,-23.115322361456847,-23.83324269046141,-24.989345764268304,-25.43400305931645,-25.946436721308995,-26.434166641170503,-27.245515430241795,0
161133.46+484810.9,-21.473397328886826,-21.63407495285701,-21.96896491180624,-22.22054663144613,-22.435530627922383,-21.12574622704116,-21.317000637233747,-22.740588369868767,-23.364506096912333,-23.48343642715425,-24.00242896933372,-24.55118193892589,0
161151.28+252028.7,-23.86776552875225,-24.01123146168068,-24.21714405660481,-24.21924228833513,-24.39287526185581,-23.799855953864625,-23.62469712884756,-24.714455189185028,-24.85830024915236,-25.450671807101006,-26.15617399462476,-27.04532933849349,0
161425.17+375210.7,-24.145218510551835,-24.326209921386454,-24.711020915724024,-24.796291479569263,-24.924369661341174,-23.504156309091936,-24.0118643804552,-24.741664995678185,-25.02302241261454,-25.752281628529037,-26.7238388626666,-27.56945214855516,0
161428.07+493004.4,-23.711660276292623,-24.032784308427544,-24.435164889355068,-24.568804600929624,-24.728988961554425,-22.79872153169382,-23.29015536266058,-24.68231520834977,-24.93060704755732,-25.75658953173955,-26.43325715735261,-27.32680679645416,0
161441.77+091505.8,-23.96609714307997,-24.16179274006564,-24.47032812832469,-24.495916798524696,-24.63877185376689,-23.78954593981269,-23.720011600310208,-24.371550952786496,-24.68659515431373,-25.12098316026842,-25.71338792525461,-26.568721272398687,0
161558.18+095347.7,-22.47401121908753,-22.774877079020875,-23.122061116099538,-23.187966257582957,-23.449012289587763,-22.422526802294307,-22.56104481622084,-23.478723917908813,-23.917563684910565,-24.320084425354075,-25.18415845109353,-25.917212765108932,0
161639.47+552430.2,-23.086353857343468,-23.245587961720958,-23.61046769579216,-23.691043895541767,-23.949795949751163,-22.80949549925822,-22.684586520723844,-23.890537693907152,-24.01878904213771,-25.012121174648875,-25.199807794020305,-26.10243156596305,0
161649.42+415416.3,-23.65040355772397,-23.99523830073529,-24.30812808810912,-24.37910528534775,-24.638605515620775,-23.687261073556854,-23.820212768832917,-24.6856802411364,-24.96594937892537,-25.48818391783996,-26.079004114979902,-26.899888498817504,0
161718.95+543242.7,-23.937761837993957,-24.216121090489736,-24.518463093013988,-24.564695443881103,-24.781175582805165,-23.682066924240107,-23.54533122585223,-24.300868745325747,-24.67009853046309,-25.03128803201601,-25.99099838233589,-26.88796839241866,0
161826.93+081950.7,-23.45086644502103,-23.77147464976531,-24.19495208096892,-24.38103896385769,-24.85242815426837,-23.085110509410807,-23.52005477254443,-24.8686476480716,-25.18597312357404,-25.49926715365693,-26.0604830338294,-26.946533696616363,0
161847.93+215925.4,-22.8613002375745,-23.058342897553157,-23.327774097216015,-23.472852014789428,-23.711378731785175,-22.274175470017347,-22.61623824029325,-22.76332544110733,-23.627989442746912,-24.08699045447301,-25.14334370332563,-25.839212909274217,0
161916.54+334238.4,-24.015683569658854,-24.219074020393023,-24.41768553533232,-24.422353557386035,-24.676841658093515,-24.11507126689449,-24.25740237929045,-24.69726032375131,-25.22721682082033,-25.73277576586169,-26.47679858487318,-27.34920589348838,0
162021.81+173623.9,-24.48595544142977,-24.643166739072036,-24.84766494420584,-24.92232722003231,-25.110106305398528,-24.307736801043028,-24.42393267999388,-25.305303428158396,-25.56076305412336,-26.06112192736783,-26.61848875905933,-27.51705693028303,0
162038.92+265751.1,-23.02234434791539,-23.168589506698726,-23.376667326445023,-23.33617875895529,-23.659535863348765,-22.303233948303102,-22.51796709309194,-23.37988491863221,-24.011399078237865,-24.568328012798624,-25.23601509457689,-26.094564404899604,0
162219.43+475132.4,-23.981541690669506,-24.179324880890853,-24.506509759498577,-24.552344986964226,-24.730836699512903,-18.16881908109492,-15.96079299876016,-24.625802190814795,-24.74533473252111,-25.310984041785403,-26.32066726654857,-27.17209337423825,0
162825.72+083259.6,-23.651046754321133,-23.761175470383712,-23.920995023402877,-23.925079635414185,-24.20368400089792,-23.166352652474348,-23.360218134481904,-24.315008192733977,-24.54779468328796,-25.25651168484965,-26.168437794360305,-26.924492430594206,0
162901.30+400759.9,-22.09254174143427,-22.390181446159364,-22.69577712965456,-22.7379370656433,-22.83535248108576,-22.041869717442857,-21.980287860777956,-23.04452021633069,-23.21968929309079,-24.024663629184182,-24.46121975541059,-25.11429184510482,0
162904.96+361512.1,-22.596153433856298,-22.911821994427488,-23.307081294094345,-23.40394808305697,-23.694273858112613,-22.154901021702383,-22.57972415002881,-24.33094948964736,-24.86157919688915,-25.25827044740369,-25.65240919847113,-26.576869059825203,0
163020.78+375656.4,-22.84168425124349,-22.9052717050263,-23.1387552725378,-23.4470633316796,-23.961856650426064,-22.692314548255325,-22.47243574364644,-23.855196352854897,-24.50575115176292,-25.448948976285656,-25.9693611007298,-26.86247433932218,0
163057.71+150018.3,-23.9755866226851,-24.032110248443985,-24.294142429994608,-24.345065043734152,-24.557367160557718,-23.67553489285696,-23.778997257183537,-24.49101500424206,-24.669308342925586,-25.34648027267681,-25.60798410433805,-26.28476527571635,0
163334.39+290128.0,-23.87830765291771,-24.124439220367428,-24.50940619137749,-24.64890252847217,-24.75900776012428,-23.58897996805358,-23.55268717124799,-24.808802617276047,-25.227904598400947,-25.6507112225864,-26.444859161679208,-27.44523336792336,0
163528.63+501750.3,-22.524658671504227,-22.71299194696466,-23.072148566182094,-23.09946826900286,-23.25060430903084,-22.242844825882283,-22.44454104289817,-23.486989009468942,-24.08403313896013,-24.53041201259127,-25.05761955806942,-25.71951976487524,0
163648.36+490049.6,-23.6355295019043,-23.761695298875274,-23.929733121137225,-23.987230699828405,-24.243411016557268,-23.462471991335665,-23.518846600389995,-23.998240023510306,-24.37110357663195,-25.04457252517333,-25.260117885537117,-25.996458994676797,0
163726.91+104959.8,-23.14908210909444,-23.292438022824445,-23.62427391665635,-23.650697430790025,-23.858756718888856,-23.08452820622035,-22.918335575455632,-24.137927076204463,-24.35361191858071,-25.056724654332637,-25.360660659623505,-26.2860553114723,0
163746.55+425449.6,-24.00363221958928,-24.16156542950835,-24.473107542837447,-24.51892435347342,-24.68676978774893,-24.332401888031367,-24.159849312904896,-24.454407861845592,-25.143466532289665,-25.70639454774013,-26.59911131365652,-27.52558499836832,0
163817.48+382249.9,-23.34522611819316,-23.51907298315103,-23.73009945257164,-23.780777469022556,-23.96640147680465,-23.237780395678943,-23.314244319538997,-23.963693334729196,-24.29538607978546,-25.00245865527342,-25.555806100647604,-26.340117106207163,0
164258.80+394837.0,-25.416275860955658,-25.737313600854822,-26.41505808500497,-26.6588549833678,-27.1902790969554,-24.061972415537003,-24.27978560798296,-26.73741939082224,-27.291114037624343,-27.86480488167854,-27.422533154808303,-28.330184322289377,0
164734.49+381004.1,-21.893860478667733,-22.335145830782974,-22.73949299127189,-22.97399741759989,-23.25631598204477,-20.04178609019314,-20.786982156131888,-23.407548373979537,-23.658021140379716,-24.23514075843795,-24.687128851207472,-25.383461707323743,0
165005.48+414032.4,-23.59792935711471,-23.82000972171839,-24.097678575159,-24.18518622272437,-24.40908604994648,-23.86084693347906,-23.571293543285368,-24.38055617856623,-24.72931661100608,-25.274547252767967,-25.853961615933198,-26.60792852724145,0
165051.57+362723.7,-23.16647710108157,-23.310900140505087,-23.577699255953963,-23.689218667078343,-23.88370409213836,-23.32038601172001,-23.11550777629065,-23.76336788232443,-24.23324681879282,-24.990484453224465,-25.73189661797333,-26.51567989937529,0
165118.62+400124.8,-23.21065042200067,-23.42979308356655,-23.665370006303466,-23.762278537248097,-24.156346814705792,-23.06564724547178,-23.40897232781993,-23.68178607486803,-24.02651287954268,-24.603578330797035,-25.24580661034105,-26.046151569039235,0
